m,p,Lambda,rescale,model,terms,coeffs,sparsity,loss,R2,rel_L2,cond_G,coeff_err
"[27, 45]","[9, 8]",0.615848211066026,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.084698516504534e-05, 0.0008095501664706897, -6.480761409140401e-06, 0.0008820455141581305, -0.49900904307284377, -0.9818093483703543, 0.020281588595016938, 0.004603928521795417, -0.03739467890935416, -0.9931936386142945, 0.031227699366981027]",11,1.0,0.9837256614415729,0.12750056446411442,53.43370042791504,0.018190651629645727
"[27, 45]","[9, 8]",1.0,True,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.084698516504534e-05, 0.0008095501664706897, -6.480761409140401e-06, 0.0008820455141581305, -0.49900904307284377, -0.9818093483703543, 0.020281588595016938, 0.004603928521795417, -0.03739467890935416, -0.9931936386142945, 0.031227699366981027]",11,1.0,0.9837256614415729,0.12750056446411442,53.43370042791504,0.018190651629645727
"[27, 45]","[9, 8]",0.0001,False,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976211341, 0.0009051736624830365, -0.4990073302481314, -0.9818889927337264, 0.020245051059363844, 0.004650072559080497, -0.037357067339428014, -0.9932766456497021, 0.031132274336546827]",9,0.8190681761597864,0.9837248877295058,0.12750359523407398,313.0640085967957,0.01811100726627357
"[27, 45]","[9, 8]",0.0001623776739188721,False,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976211341, 0.0009051736624830365, -0.4990073302481314, -0.9818889927337264, 0.020245051059363844, 0.004650072559080497, -0.037357067339428014, -0.9932766456497021, 0.031132274336546827]",9,0.8190681761597864,0.9837248877295058,0.12750359523407398,313.0640085967957,0.01811100726627357
"[27, 45]","[9, 8]",0.00026366508987303583,False,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976211341, 0.0009051736624830365, -0.4990073302481314, -0.9818889927337264, 0.020245051059363844, 0.004650072559080497, -0.037357067339428014, -0.9932766456497021, 0.031132274336546827]",9,0.8190681761597864,0.9837248877295058,0.12750359523407398,313.0640085967957,0.01811100726627357
"[27, 45]","[9, 8]",0.00042813323987193956,False,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976211341, 0.0009051736624830365, -0.4990073302481314, -0.9818889927337264, 0.020245051059363844, 0.004650072559080497, -0.037357067339428014, -0.9932766456497021, 0.031132274336546827]",9,0.8190681761597864,0.9837248877295058,0.12750359523407398,313.0640085967957,0.01811100726627357
"[27, 45]","[9, 8]",0.0006951927961775606,False,u_{t} = + 0.00(u) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[0.0007977986976211341, 0.0009051736624830365, -0.4990073302481314, -0.9818889927337264, 0.020245051059363844, 0.004650072559080497, -0.037357067339428014, -0.9932766456497021, 0.031132274336546827]",9,0.8190681761597864,0.9837248877295058,0.12750359523407398,313.0640085967957,0.01811100726627357
"[27, 45]","[9, 8]",0.0011288378916846883,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4974996089692648, -0.9863616166696485, 0.02194467837134745, 0.002939560740855757, -0.03173984721679431, -0.9970793483267213, 0.03417921912131037]",7,0.6436273037866534,0.9836737009852332,0.127703943172101,313.0640085967957,0.0136383833303515
"[27, 45]","[9, 8]",0.0018329807108324356,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4974996089692648, -0.9863616166696485, 0.02194467837134745, 0.002939560740855757, -0.03173984721679431, -0.9970793483267213, 0.03417921912131037]",7,0.6436273037866534,0.9836737009852332,0.127703943172101,313.0640085967957,0.0136383833303515
"[27, 45]","[9, 8]",0.002976351441631319,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203255, -0.9864211427777617, 0.020772788863564713, -0.03176496700436153, -0.9971862019701702, 0.03722107675141913]",6,0.5531787500323324,0.9836669032271776,0.12773052636048943,313.0640085967957,0.013578857222238283
"[27, 45]","[9, 8]",0.004832930238571752,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203255, -0.9864211427777617, 0.020772788863564713, -0.03176496700436153, -0.9971862019701702, 0.03722107675141913]",6,0.5531787500323324,0.9836669032271776,0.12773052636048943,313.0640085967957,0.013578857222238283
"[27, 45]","[9, 8]",0.007847599703514606,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203255, -0.9864211427777617, 0.020772788863564713, -0.03176496700436153, -0.9971862019701702, 0.03722107675141913]",6,0.5531787500323324,0.9836669032271776,0.12773052636048943,313.0640085967957,0.013578857222238283
"[27, 45]","[9, 8]",0.012742749857031334,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} + 0.02(u^2)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx} + 0.04(u^2)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[-0.4975325215203255, -0.9864211427777617, 0.020772788863564713, -0.03176496700436153, -0.9971862019701702, 0.03722107675141913]",6,0.5531787500323324,0.9836669032271776,0.12773052636048943,313.0640085967957,0.013578857222238283
"[27, 45]","[9, 8]",0.0206913808111479,False,u_{t} = - 0.50(u^2)_{x} - 0.99(u)_{xx} - 0.03(u^2)_{xxx} - 1.00(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u^2)_{xxx}', '(u)_{xxxx}']","[-0.49724460965684314, -0.9854559689068207, -0.032045595977051686, -0.996171590252016]",4,0.38788393356620604,0.9831466362016433,0.12974891416257178,313.0640085967957,0.014544031093179255
"[27, 45]","[9, 8]",0.03359818286283781,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273819, -0.9914855452626906, -0.9889108385603622]",3,0.3019013654975736,0.9828874457755062,0.13074282144972185,313.0640085967957,0.014350950345236146
"[27, 45]","[9, 8]",0.05455594781168514,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273819, -0.9914855452626906, -0.9889108385603622]",3,0.3019013654975736,0.9828874457755062,0.13074282144972185,313.0640085967957,0.014350950345236146
"[27, 45]","[9, 8]",0.08858667904100823,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273819, -0.9914855452626906, -0.9889108385603622]",3,0.3019013654975736,0.9828874457755062,0.13074282144972185,313.0640085967957,0.014350950345236146
"[27, 45]","[9, 8]",0.14384498882876628,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273819, -0.9914855452626906, -0.9889108385603622]",3,0.3019013654975736,0.9828874457755062,0.13074282144972185,313.0640085967957,0.014350950345236146
"[27, 45]","[9, 8]",0.23357214690901212,False,u_{t} = - 0.49(u^2)_{x} - 0.99(u)_{xx} - 0.99(u)_{xxxx},"['(u^2)_{x}', '(u)_{xx}', '(u)_{xxxx}']","[-0.4928245248273819, -0.9914855452626906, -0.9889108385603622]",3,0.3019013654975736,0.9828874457755062,0.13074282144972185,313.0640085967957,0.014350950345236146
"[27, 45]","[9, 8]",0.3792690190732246,False,u_{t} = + 0.02(u)_{xxxx},['(u)_{xxxx}'],[0.02322181432041081],1,1.0900458796739643,0.0005956480106963369,0.9991508274299614,313.0640085967957,1.0232218143204108
"[27, 45]","[9, 8]",0.615848211066026,False,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.08469851650191e-05, 0.0008095501664708272, -6.480761409151659e-06, 0.0008820455141581295, -0.49900904307284344, -0.9818093483703533, 0.020281588595017306, 0.004603928521796034, -0.03739467890935441, -0.9931936386142954, 0.03122769936697961]",11,1.0,0.983725661441573,0.12750056446411456,313.0640085967957,0.018190651629646726
"[27, 45]","[9, 8]",1.0,False,u_{t} = + 0.00(1) + 0.00(u) - 0.00(u^2) + 0.00(u)_{x} - 0.50(u^2)_{x} - 0.98(u)_{xx} + 0.02(u^2)_{xx} + 0.00(u)_{xxx} - 0.04(u^2)_{xxx} - 0.99(u)_{xxxx} + 0.03(u^2)_{xxxx},"['(1)', '(u)', '(u^2)', '(u)_{x}', '(u^2)_{x}', '(u)_{xx}', '(u^2)_{xx}', '(u)_{xxx}', '(u^2)_{xxx}', '(u)_{xxxx}', '(u^2)_{xxxx}']","[3.08469851650191e-05, 0.0008095501664708272, -6.480761409151659e-06, 0.0008820455141581295, -0.49900904307284344, -0.9818093483703533, 0.020281588595017306, 0.004603928521796034, -0.03739467890935441, -0.9931936386142954, 0.03122769936697961]",11,1.0,0.983725661441573,0.12750056446411456,313.0640085967957,0.018190651629646726
